waveform,V_S,V_C,V_R
t0,5/7/2021  09:47:50.887937,5/7/2021  09:47:50.887938,5/7/2021  09:47:50.887939
delta t,2.500000E-6,2.500000E-6,2.500000E-6

time,V_S,V_C,V_R
5/7/2021  09:47:50.888382,4.989624E+0,5.014437E+0,-5.243918E-3
5/7/2021  09:47:50.888385,4.989301E+0,4.993491E+0,-4.921673E-3
5/7/2021  09:47:50.888387,4.991879E+0,4.972544E+0,-5.566164E-3
5/7/2021  09:47:50.888390,4.989301E+0,4.952242E+0,-4.921673E-3
5/7/2021  09:47:50.888392,4.990268E+0,4.934196E+0,-4.277181E-3
5/7/2021  09:47:50.888395,4.988012E+0,4.918083E+0,-3.632690E-3
5/7/2021  09:47:50.888397,4.986723E+0,4.905837E+0,-2.343707E-3
5/7/2021  09:47:50.888400,4.988012E+0,4.897136E+0,-1.376970E-3
5/7/2021  09:47:50.888402,4.986401E+0,4.890691E+0,-8.798718E-5
5/7/2021  09:47:50.888405,4.986723E+0,4.888435E+0,5.565042E-4
5/7/2021  09:47:50.888407,4.986079E+0,4.890691E+0,1.200996E-3
5/7/2021  09:47:50.888410,4.983501E+0,4.895847E+0,3.134470E-3
5/7/2021  09:47:50.888412,4.982212E+0,4.904226E+0,3.456716E-3
5/7/2021  09:47:50.888415,4.979956E+0,4.915183E+0,4.101207E-3
5/7/2021  09:47:50.888417,4.978345E+0,4.928073E+0,4.101207E-3
5/7/2021  09:47:50.888420,4.980278E+0,4.942574E+0,4.423453E-3
5/7/2021  09:47:50.888422,4.979311E+0,4.957720E+0,4.745698E-3
5/7/2021  09:47:50.888425,4.979634E+0,4.972866E+0,4.423453E-3
5/7/2021  09:47:50.888427,4.980600E+0,4.987690E+0,4.423453E-3
5/7/2021  09:47:50.888430,4.979956E+0,5.001225E+0,3.456716E-3
5/7/2021  09:47:50.888432,4.981889E+0,5.013793E+0,3.456716E-3
5/7/2021  09:47:50.888435,4.982212E+0,5.023460E+0,2.489978E-3
5/7/2021  09:47:50.888437,4.983179E+0,5.030228E+0,2.167733E-3
5/7/2021  09:47:50.888440,4.982856E+0,5.035384E+0,1.523241E-3
5/7/2021  09:47:50.888442,4.983501E+0,5.037317E+0,2.342585E-4
5/7/2021  09:47:50.888445,4.984790E+0,5.036351E+0,-8.798718E-5
5/7/2021  09:47:50.888447,4.984468E+0,5.033773E+0,-4.102329E-4
5/7/2021  09:47:50.888450,4.986401E+0,5.028294E+0,-1.376970E-3
5/7/2021  09:47:50.888452,4.986079E+0,5.020882E+0,-2.021461E-3
5/7/2021  09:47:50.888455,4.987690E+0,5.011215E+0,-2.021461E-3
5/7/2021  09:47:50.888457,4.988657E+0,5.000903E+0,-2.665953E-3
5/7/2021  09:47:50.888460,4.987368E+0,4.990590E+0,-2.665953E-3
5/7/2021  09:47:50.888462,4.987690E+0,4.978667E+0,-2.343707E-3
5/7/2021  09:47:50.888465,4.989946E+0,4.967710E+0,-2.343707E-3
5/7/2021  09:47:50.888467,4.988657E+0,4.958365E+0,-2.665953E-3
5/7/2021  09:47:50.888470,4.986723E+0,4.949019E+0,-1.699216E-3
5/7/2021  09:47:50.888472,4.986723E+0,4.941608E+0,-1.054724E-3
5/7/2021  09:47:50.888475,4.984145E+0,4.935485E+0,-1.054724E-3
5/7/2021  09:47:50.888477,4.987368E+0,4.931940E+0,-8.798718E-5
5/7/2021  09:47:50.888480,4.984790E+0,4.930006E+0,-8.798718E-5
5/7/2021  09:47:50.888482,4.984468E+0,4.929684E+0,8.787499E-4
5/7/2021  09:47:50.888485,4.984145E+0,4.932262E+0,1.200996E-3
5/7/2021  09:47:50.888487,4.986401E+0,4.936129E+0,2.167733E-3
5/7/2021  09:47:50.888490,4.984145E+0,4.940963E+0,1.845487E-3
