waveform,V_S,V_C
t0,5/7/2021  12:20:53.830937,5/7/2021  12:20:53.830938
delta t,1.650000E-6,1.650000E-6

time,V_S,V_C
5/7/2021  12:20:53.831404,-2.021461E-3,1.292659E-2
5/7/2021  12:20:53.831406,5.565042E-4,1.316810E-2
5/7/2021  12:20:53.831408,-2.343707E-3,1.329690E-2
5/7/2021  12:20:53.831409,-8.798718E-5,1.340960E-2
5/7/2021  12:20:53.831411,-1.376970E-3,1.323250E-2
5/7/2021  12:20:53.831413,-2.343707E-3,1.302319E-2
5/7/2021  12:20:53.831414,1.200996E-3,1.273338E-2
5/7/2021  12:20:53.831416,-7.324786E-4,1.237916E-2
5/7/2021  12:20:53.831418,2.342585E-4,1.179954E-2
5/7/2021  12:20:53.831419,2.342585E-4,1.117162E-2
5/7/2021  12:20:53.831421,8.787499E-4,1.051149E-2
5/7/2021  12:20:53.831422,-1.699216E-3,9.786965E-3
5/7/2021  12:20:53.831424,1.200996E-3,8.965833E-3
5/7/2021  12:20:53.831426,-1.054724E-3,8.048098E-3
5/7/2021  12:20:53.831427,-8.798718E-5,7.162564E-3
5/7/2021  12:20:53.831429,1.845487E-3,6.148225E-3
5/7/2021  12:20:53.831431,-7.324786E-4,5.166087E-3
5/7/2021  12:20:53.831432,5.565042E-4,4.055145E-3
5/7/2021  12:20:53.831434,1.845487E-3,3.008605E-3
5/7/2021  12:20:53.831436,-4.102329E-4,2.010366E-3
5/7/2021  12:20:53.831437,-4.102329E-4,9.155246E-4
5/7/2021  12:20:53.831439,8.787499E-4,-8.271350E-5
5/7/2021  12:20:53.831441,-1.054724E-3,-1.113153E-3
5/7/2021  12:20:53.831442,1.523241E-3,-2.079190E-3
5/7/2021  12:20:53.831444,5.565042E-4,-3.045226E-3
5/7/2021  12:20:53.831446,2.342585E-4,-3.930760E-3
5/7/2021  12:20:53.831447,5.565042E-4,-4.784092E-3
5/7/2021  12:20:53.831449,1.523241E-3,-5.492519E-3
5/7/2021  12:20:53.831451,-1.376970E-3,-6.297550E-3
5/7/2021  12:20:53.831452,1.523241E-3,-6.844970E-3
5/7/2021  12:20:53.831454,2.342585E-4,-7.537297E-3
5/7/2021  12:20:53.831455,-1.376970E-3,-7.972013E-3
5/7/2021  12:20:53.831457,8.787499E-4,-8.358428E-3
5/7/2021  12:20:53.831459,-1.699216E-3,-8.712641E-3
5/7/2021  12:20:53.831460,-8.798718E-5,-8.970251E-3
5/7/2021  12:20:53.831462,-4.102329E-4,-9.131257E-3
5/7/2021  12:20:53.831464,-8.798718E-5,-9.195659E-3
5/7/2021  12:20:53.831465,-1.699216E-3,-9.276162E-3
5/7/2021  12:20:53.831467,5.565042E-4,-9.163458E-3
5/7/2021  12:20:53.831469,-7.324786E-4,-9.002452E-3
5/7/2021  12:20:53.831470,-1.054724E-3,-8.793144E-3
5/7/2021  12:20:53.831472,-4.102329E-4,-8.438931E-3
5/7/2021  12:20:53.831474,-7.324786E-4,-8.116919E-3
5/7/2021  12:20:53.831475,2.167733E-3,-7.730504E-3
5/7/2021  12:20:53.831477,2.342585E-4,-7.199184E-3
5/7/2021  12:20:53.831479,-2.665953E-3,-6.635662E-3
5/7/2021  12:20:53.831480,-7.324786E-4,-6.072141E-3
5/7/2021  12:20:53.831482,-1.054724E-3,-5.428117E-3
5/7/2021  12:20:53.831484,-1.699216E-3,-4.735790E-3
5/7/2021  12:20:53.831485,5.565042E-4,-4.027364E-3
5/7/2021  12:20:53.831487,-1.699216E-3,-3.302836E-3
5/7/2021  12:20:53.831488,-4.102329E-4,-2.610510E-3
5/7/2021  12:20:53.831490,-1.054724E-3,-1.950385E-3
5/7/2021  12:20:53.831492,-4.102329E-4,-1.177555E-3
5/7/2021  12:20:53.831493,-3.954936E-3,-4.369270E-4
5/7/2021  12:20:53.831495,2.342585E-4,3.037012E-4
5/7/2021  12:20:53.831497,-4.102329E-4,1.012128E-3
5/7/2021  12:20:53.831498,-1.699216E-3,1.672253E-3
5/7/2021  12:20:53.831500,-8.798718E-5,2.267976E-3
5/7/2021  12:20:53.831502,-2.343707E-3,2.944202E-3
5/7/2021  12:20:53.831503,-1.699216E-3,3.507724E-3
5/7/2021  12:20:53.831505,2.342585E-4,4.039044E-3
5/7/2021  12:20:53.831507,-1.376970E-3,4.522062E-3
5/7/2021  12:20:53.831508,-2.343707E-3,4.972880E-3
5/7/2021  12:20:53.831510,-4.102329E-4,5.375395E-3
5/7/2021  12:20:53.831512,-1.699216E-3,5.665206E-3
5/7/2021  12:20:53.831513,-8.798718E-5,6.099923E-3
5/7/2021  12:20:53.831515,-2.343707E-3,6.228728E-3
5/7/2021  12:20:53.831517,-1.054724E-3,6.309231E-3
5/7/2021  12:20:53.831518,-8.798718E-5,6.438036E-3
5/7/2021  12:20:53.831520,1.200996E-3,6.550740E-3
5/7/2021  12:20:53.831521,-1.699216E-3,6.566841E-3
5/7/2021  12:20:53.831523,8.787499E-4,6.454137E-3
5/7/2021  12:20:53.831525,-8.798718E-5,6.293130E-3
5/7/2021  12:20:53.831526,-1.699216E-3,6.148225E-3
5/7/2021  12:20:53.831528,8.787499E-4,5.971118E-3
5/7/2021  12:20:53.831530,-1.376970E-3,5.665206E-3
5/7/2021  12:20:53.831531,-4.102329E-4,5.327093E-3
5/7/2021  12:20:53.831533,5.565042E-4,5.037282E-3
5/7/2021  12:20:53.831535,8.787499E-4,4.602566E-3
